title,longitude,latitude,coord_type,view_count,going_count,gone_count,scene_layer,score,tags,desc,star,ak,geotable_id
石景山游乐园,116.215486,39.91749607,3,289806,542,628,6,10,yazhou zhongguo beijing 4020 4024 4025 4026 2001 3002 3003 4014 4015 4016 4017 4021 4022 4023 4027 1021 507,总体不错，春节庙会吃的东西挺多。门票很便宜，票价合适，活动好玩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
云冈石窟,113.139459,40.11718907,3,285553,232,4191,5,33,yazhou zhongguo shanxi datong 4020 4003 4017 4018 4019 4024 4025 4026 2001 1018 6010 6006 6008 3007 3008 4005 4001 4002 4004 4006 4007 4008 4009 4010 4011 4012 4013 4014 4015 4016 4021 4022 4023 4027 7001 7003 7006 7005 504,云冈石窟的造像气势宏伟，内容丰富多彩，堪称公元5世纪中国石刻艺术之冠。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
乔家大院,112.446017,37.41122596,3,282066,288,2637,6,40,yazhou zhongguo shanxi jinzhong qixian 2001 1018 3003 7001 7003 7006 7005 504,建筑雕梁画栋十分精美，保存最完整的晋商大院，典型古晋大户的建筑风格。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
千佛山,117.041792,36.64473692,3,270064,168,383,6,26,yazhou zhongguo shandong jinan 2001 1017 7001 7003 7006 7005 508,锻炼身体比较方便，可享受爬山的快乐，但是很多小景点全要加收门票。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
朝阳公园,116.488022,39.95042807,3,265562,320,478,6,10,yazhou zhongguo beijing 2001 7003 7006 7005 507,还算不错的一个公园，交通很方便，是一处以园林绿化为主的大型文化休憩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
慕田峪长城,116.57035,40.437612,3,261379,391,285,6,31,yazhou zhongguo beijing huairou 3014 3033 4020 4025 2001 1018 1020 3008 4005 4004 4006 4007 4008 4009 4010 4013 4014 4015 4019 4021 4022 4023 7001 7005 504,新北京十六景之一，万里长城的精华所在，构筑有着独特的风格。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
乐亭,118.912517,39.4256391,3,253660,183,193,4,36,yazhou zhongguo hebei tangshan 2001 4008 4014 1004 4009 4010 4011 4012 4013 1001 4015 4016 1002 7001 500,一个容易被读错名字的唐山县城，却诞生了包括李大钊在内的诸多文人墨客，淳朴的乐亭人吟唱着富有乡土气息的乐亭大鼓。,3,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
爨底下村,115.6526568,40.00319807,3,251077,453,313,6,10,yazhou zhongguo beijing 4025 2001 1003 1018 3008 4006 4007 4008 4009 4010 4014 4015 4021 4022 4023 1002 7003 7006 501,是一个明清时代的四合院保存较好且集中的村庄，很古朴的村子。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
潭柘寺,116.037543,39.91057609,3,247004,332,237,6,14,yazhou zhongguo beijing mentougou 3014 3022 4020 4024 4025 4026 2001 1018 1020 3008 3018 3020 4013 4014 4015 4016 4017 4018 4019 4021 4022 4023 4027 7003 7006 7005 504,帝都有名而灵验的寺庙之一，香火很旺。寺内古树参天，佛塔林立。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
大连森林动物园,121.621501,38.8871671,3,246900,183,280,6,21,yazhou zhongguo liaoning dalian 2001 1007 7001 7003 7006 7005 508,风景优美，憨态可掬的动物，精彩大象表演，特别适合带小朋友去玩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
圣亚海洋世界,121.5784643,38.88564828,3,246784,226,320,6,28,yazhou zhongguo liaoning dalian 2001 7001 7003 7006 7005 505,门票貌似有点贵，有学生证的直接去当地的学校买学生票更划算。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
晋祠,112.454345,37.71347798,3,245394,208,375,6,40,yazhou zhongguo shanxi taiyuan 2001 7001 7003 7006 504,环境很不错，风景还是外面漂亮。圣母殿和鱼沼飞梁都是晋祠独一无二的特色。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
北京植物园,116.216315,40.0086321,3,244272,325,522,6,12,yazhou zhongguo beijing 2001 503,植物园景色不错，植物种类很多，而且漂亮的郁金香。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
王府井,116.41757,39.91730605,3,239863,220,1495,6,15,yazhou zhongguo beijing 2001 7003 7006 508,北京很有名的地方，钱多了去才好玩，但是节假日人太多了，还有好多好吃的。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
凤凰岭,116.102884,40.11555309,3,239579,486,466,6,11,yazhou zhongguo beijing 2001 1017 7003 7006 7005 503,山上风景不错，爬山健身挺好的，空气也非常好，适合登山爱好者游玩的地方。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
鲅鱼圈,122.141444,40.193906,3,238814,247,214,6,40,yazhou zhongguo liaoning yingkou 2001 7001 7003 7006 500,最有名的当属春华海鲜，便宜好吃，但是当地的黑店也非常多。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
什刹海,116.387407,39.94870307,3,235589,278,737,6,16,yazhou zhongguo beijing 2001 1009 7003 7006 7005 503,后海湖面辽阔，风光绮丽，而且湖水比较干净。适合散步。距离南锣鼓巷很近。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
八大处,116.188079,39.967022,3,233327,280,373,6,15,yazhou zhongguo beijing 3014 3033 4020 4025 2001 1018 3003 4005 4004 4006 4007 4008 4009 4010 4013 4014 4015 4019 4021 4022 4023 1021 7003 7006 7005 507,环境非常的清幽，最著名的就是秋天的红叶，而且空气挺好的。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
月坨岛,118.8815086,39.16394306,3,232584,240,279,6,40,yazhou zhongguo hebei tangshan laoting 2001 7001 7005 502,月坨岛是北部海域的璀璨明珠，几近封闭的自然环境鲜有人为的干扰和破坏，这里的生态景观保留了原始状态。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
翡翠岛,119.292058,39.57742212,3,232232,476,299,6,17,yazhou zhongguo hebei qinhuangdao 2001 1004 7001 502,自然景观很优美有特色，特别适合露营，沙地的风景不错，滑沙很好玩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
天安门广场,116.404015,39.91273511,3,226236,214,1962,6,19,yazhou zhongguo beijing 2001 7003 7006 508,世界上最大的城市中心广场，毛主席在天安门城楼上宣告了新中国的成立,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
东营,118.666714,37.449543,3,214813,91,2339,4,16,yazhou zhongguo shandong 2001 1004 1001 500,一座位于山东北部黄河三角洲地区的城市，有“东方湿地之城”的美称。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
奥林匹克森林公园,116.396803,40.0252561,3,214094,198,403,6,11,yazhou zhongguo beijing 2001 1007 507,景色很优美，树木茂盛，而且植被覆盖率也很高。北园比南园更安静。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
黄金海岸,119.346162,39.70256408,3,213777,186,247,6,36,yazhou zhongguo hebei qinhuangdao nandaihe 2001 1004 7001 7003 7006 7005 502,黄金海岸沙质松软、色黄如金，是最佳的天然浴场；还有刺激的滑沙运动，绝对会让你欲罢不能。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
乌兰布统,117.284212,42.49072593,3,210864,221,633,6,30,yazhou zhongguo neimenggu chifeng 2001 7001 7003 7006 503,距北京最近最美的草原，乌兰布统的欧式草原风光让人惊叹，而它更以康熙皇帝在此大战葛尔丹而闻名。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
景山公园,116.40311,39.93203705,3,209413,185,580,6,11,yazhou zhongguo beijing 2001 7005 507,景山公园是一座环境优美的皇家园林，距今已有八百多年历史。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
水立方,116.396015,39.99906107,3,209218,181,1147,6,15,yazhou zhongguo beijing 2001 7003 7006 7005 508,水立方真的是太壮观了，绚烂的色彩，而且晚上灯光亮起来就很漂亮了。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
清东陵,117.712436,40.13652507,3,198446,313,209,6,39,yazhou zhongguo hebei tangshan zunhua 2001 7001 7003 7006 7005 504,清东陵是中国最后一个王朝首要的帝王后妃陵墓群，也是中国现存规模最大、体系最完整的古帝陵建筑。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
清华大学,116.328374,40.00247004,3,194773,396,867,6,18,yazhou zhongguo beijing 2001 7003 7006 504,文化气息浓郁，风格很现代化，而且学校也历史悠久，很有历史的气息。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
雾灵山,117.446823,40.60954,3,191788,284,232,6,40,yazhou zhongguo hebei chengde chengdexinglong 3014 3033 4020 2001 1017 1018 3018 3020 4013 4014 4015 4019 4021 4022 4023 7001 7003 7006 503,山下飘桃花，山上飞雪花，燕山山脉最高峰，华北“避暑凉岛”。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
云蒙山,116.687991,40.560348,3,191151,334,283,6,9,yazhou zhongguo beijing 3014 3033 4020 4025 2001 1017 1020 3020 4005 4004 4006 4007 4008 4009 4010 4013 4014 4015 4019 4021 4022 4023 7003 7006 7005 503,云蒙山的六大景观特色为奇峰、异石、潭瀑、烟云，使人心旷神怡，赞叹称绝。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
安阳,114.394351,36.113999,3,190717,93,2587,4,20,yazhou zhongguo henan 2001 4019 6008 1001 6004 4001 4002 4003 4004 4005 4006 4007 500,历史名城，八大古都之一，安阳，在这里，你可以找到青铜器、甲骨文、第一间监狱……,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
大观园,116.362798,39.8768751,3,187824,341,366,6,12,yazhou zhongguo beijing 2001 3002 3008 4013 4014 4015 4016 1002 7003 7006 7005 507,大观园中的园林建筑、山形水系、植物造景、小品点缀等。整个环境很幽静。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
黄金海岸,122.009155,39.08203811,3,177897,144,126,6,31,yazhou zhongguo liaoning dalian 2001 7001 502,大连金石滩黄金海岸是中国国家海洋局评定的全国16大“健康型”浴场之一，是我国东北最大的、海岸线最长、沙滩最宽、沙质最好、水质一流的天然灯光浴场。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
金沙滩,121.259066,37.57967799,3,175946,163,147,6,21,yazhou zhongguo shandong yantai 2001 7001 7003 7006 502,山东省第一个省级旅游度假区，因10多公里长的沙滩金黄细软，而得名金沙滩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
南市食品街,117.1912462,39.13865287,3,175098,122,382,6,22,yazhou zhongguo tianjin 2001 7001 7003 7006 7005 508,食品街是一座仿清式古建筑，采用民族建筑风格，外观造型雕梁画栋。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
绥中,120.344308,40.32565404,3,174744,105,633,4,21,yazhou zhongguo liaoning huludao 2001 2109 7001 500,曹操曾在此“东临碣石，以观沧海”，九门口“水上长城”亦蜿蜒其上，美丽的自然风光和深厚的历史文化积淀融在它骨子里。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
北京大学,116.316176,39.99774205,3,171678,345,941,6,19,yazhou zhongguo beijing 2001 7003 7006 504,未名湖畔风光独好，未名湖环境不错。文化底蕴深厚，历史韵味也很多。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
塘沽航母主题公园,117.818659,39.163263,3,166233,130,149,6,28,yazhou zhongguo tianjin tanggu 2001 7001 7003 7006 7005 507,航母主题公园呈“一轴一心两区”的总体布局，即航母景观主轴军事体验区。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
济宁,116.584125,35.443066,3,162924,66,2727,4,15,yazhou zhongguo shandong 2001 1001 500,济宁是具有7000年的文明史的孔孟之乡和运河之都，历史文化悠久，是东方文明、中华文明的重要发祥地之一。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
康西草原,115.85681,40.405552,3,162283,265,226,6,7,yazhou zhongguo beijing 2001 1006 3017 7003 7006 7005 503,京都第一大草原，地势平坦，被长城、水库和群山围绕的草原有丰富的动植物资源。在这儿亦可纵马飞奔，饱览草原风光，体验塞外风情。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
北京野生动物园,116.334878,39.50257912,3,161149,200,202,6,11,yazhou zhongguo beijing 2001 7003 7006 7005 508,门票优惠，景区里的动物很可爱，园区也非常的好，而且新奇好玩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
灵岩寺,116.990164,36.36786289,3,161076,132,101,6,22,yazhou zhongguo shandong jinan 2001 3022 7001 7003 7006 7005 504,自唐代起就与浙江天台国清寺，湖北江陵玉泉寺，南京栖霞寺并称四大名刹。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
洋货市场,117.663383,39.03435811,3,160177,51,165,6,30,yazhou zhongguo tianjin tanggu 2001 7001 7002 7003 7006 508,华北地区首家专门进行进口货交易的市场，这里商家云集，市场建筑富有欧洲特色。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
延庆,115.981659,40.462449,3,158634,104,2700,4,11,yazhou zhongguo beijing 2001 4021 4023 4018 4001 4006 4007 4022 4009 4010 4014 4015 4016 6018 4027 6012 4017 6010 6006 4019 6008 6004 4002 4003 4004 4005 501,首都西北重要的生态屏障，有海坨戴雪之奇观，气候独特，冬冷夏凉，有着北京“夏都”之美誉。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
地下大峡谷,118.55274,35.73191291,3,157530,197,184,6,39,yazhou zhongguo shandong linyi yishui 2001 1012 7001 7003 7006 7005 503,大峡谷的地下景色很壮观，独特的地下景观。就是人太多，但是真的很好玩儿。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
密云,116.849639,40.382262,3,156949,258,3024,4,13,yazhou zhongguo beijing 2001 4021 4023 4019 6008 4001 4004 4005 4006 4007 4022 4008 4009 4010 4014 4015 4016 6018 4027 6012 4017 6010 4018 6006 6004 4002 4003 501,在燕山山脉脚下，拥有悠久的历史，有山有水，是京城最美的郊区，是京郊的世外桃源。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
悬空寺,113.7237618,39.66770726,3,155487,210,204,6,40,yazhou zhongguo shanxi datong hengshan 4020 4024 4025 4026 2001 1018 3008 3022 4005 4001 4002 4003 4004 4006 4007 4008 4009 4010 4011 4012 4013 4014 4015 4016 4017 4018 4019 4021 4022 4023 4027 7001 7003 7006 504,木梯很有感觉，规模算不上大，但叹为观止，感觉像一幅美丽的风景山水画。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
鸽子窝公园,119.5331594,39.84274316,3,155299,152,231,6,40,yazhou zhongguo hebei qinhuangdao beidaihe 2001 7001 7003 7006 507,鸽子窝是看日出出名的，是个美丽的公园。很赞，浅滩挺好玩的。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
玉渊潭,116.32638,39.92264708,3,152150,231,463,6,8,yazhou zhongguo beijing 2001 1009 3018 7003 7006 507,每年春季举办的“樱花赏花会”国内知名，赏花人潮如融融春水涌动。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
国家博物馆,116.4079548,39.91137242,3,151667,230,493,6,17,yazhou zhongguo beijing 2001 7003 7006 505,是中华文物收藏量最丰富的博物馆之一，所以极力推荐来这里，很有特色。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
青州,118.479662,36.684564,3,150405,87,96,4,23,yazhou zhongguo shandong weifang 2001 7001 500,得名甚早，古代禹贡九州之一，云门山、驼山、玲珑山，三山联翠，障城如画。,3,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
红海滩,121.9829722,40.97273503,3,150072,215,174,6,40,yazhou zhongguo liaoning panjin 2001 7001 7003 7006 503,以举世罕见的芦苇荡美名远扬，纤弱的碱蓬草于光阴荏苒中，孕育出一片片火红的生命邑泽。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
妙峰山,116.0371922,40.07398503,3,149826,264,174,6,12,yazhou zhongguo beijing 3014 3033 4025 2001 1017 1018 3020 4006 4007 4008 4009 4010 4014 4015 4021 4022 4023 503,华北第一仙山，这里的古刹、奇松、怪石、溶洞很有名。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
海滨浴场,117.6324175,38.85031814,3,148464,225,249,6,33,yazhou zhongguo tianjin tanggu 2001 7001 502,中国最大人工海滨浴场之一，建有中国海滨最大水滑梯，并有温泉别墅、沙滩足球场等。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
聊城,115.986294,36.464653,3,148407,72,1955,4,13,yazhou zhongguo shandong 2001 4018 1001 6006 4019 6008 6004 4001 4002 4003 4004 4005 4006 4007 500,代表中国商业文明的京杭大运河和代表农业文明的黄河在这里交汇，2500年的悠悠历史沉淀了丰富的文化，随处可见的古迹沉默诉说江北水城的段段历史。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
簋街,116.4396739,39.94686706,3,146952,195,363,6,16,yazhou zhongguo beijing 2001 7003 7006 508,簋街小吃很多，十分有名气的美食一条街，而且比较推荐花家怡园。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
雁栖湖,116.682472,40.40151405,3,143575,163,243,6,22,yazhou zhongguo beijing huairou 2001 1009 7001 503,雁栖湖位于北京郊区怀柔城北8公里处的燕山脚下，北临雄伟的万里长城，南偎一望无际的华北平原，是一处风光迤逦的水上乐园。雁栖湖水面宽阔，湖水清澈，每年春秋两季常有成群的大雁来湖中栖息，故而得名。自1986年以来，怀柔区政府不断加大对雁栖湖资金投入，陆续建成了一些景区，现在已经成为北京市民假期休闲，旅游的好去处，2000年被国家旅游局评为国家AAAA级风景区。雁栖湖三面环山，北有军都山，海拔1200米；西有红螺山，海拔811米；东有金灯山，海拔186米，山上有枫树、松柏、火炬树及其乔灌木，面积达1.5平方公里。湖内水质清纯，有鱼、虾、龟等水生动物几十种，并多次发现金边地龟和娃娃鱼等珍惜动物，对水质要求很高的大雁、仙鹤、白天鹅、淡水鸥等珍禽候鸟常在湖岸栖息繁衍。游乐园内各种娱乐设施齐全，现有水上、陆地项目40余种，可供不同年龄的游客选择。其中水上飞伞、水上跑车、水上自架摩托、水上飞降、水幕电影、火箭式蹦极、空中飞人、激流勇进、攀岩、射箭、戏水池等健身娱乐项目深受广大游客的喜爱。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
邢台,114.50209,37.079436,3,142967,68,2070,4,16,yazhou zhongguo hebei 2001 1001 500,卧牛城中，牛郎与织女相识，从此开始了他们的旷世之恋。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
菊花岛,120.8136452,40.61914772,3,142636,157,138,6,39,yazhou zhongguo liaoning huludao xingcheng 2001 7001 7003 7006 502,被称为“海上仙山”，据说是菊花仙子的化身，是渤海湾最大的岛屿，游客众多。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
京东大峡谷,117.163112,40.25342607,3,142295,214,271,6,10,yazhou zhongguo beijing 3014 3033 4025 2001 1012 3020 4006 4007 4008 4009 4010 4014 4015 4021 4022 4023 7003 7006 503,探峡谷感受神秘清幽，登高峰尽揽千山万壑，峡中潭水称京东一奇。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
赵州桥,114.7772244,37.7282914,3,138566,144,140,6,34,yazhou zhongguo hebei shijiazhuang 2001 7001 508,赵州桥是当今世界上现存最早、保存最完善的古代敞肩石拱桥。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
世纪钟广场,117.212092,39.13956109,3,137747,97,364,6,13,yazhou zhongguo tianjin 2001 508,造型挺独特，古典与现代浑然一体，寓意时空延续。钟高40米，通体金属。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
塞罕坝,117.274681,42.48197193,3,135556,237,168,6,2,yazhou zhongguo hebei chengde mulanweichang 2001 4022 6014 4023 6018 3012 4027 6012 4017 6010 4018 6006 4019 6008 6004 4001 4002 4003 4004 4005 4006 4007 7001 503,这里被誉为“水的源头，云的故乡，花的世界，林的海洋，珍禽异兽的天堂”，这里有浓郁的民族风情，这里是北方最大的森林公园。还等什么？赶快出发吧！,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
北京天文馆,116.3432027,39.94342017,3,133579,218,274,6,10,yazhou zhongguo beijing 2001 7003 7006 7005 505,人造星空模拟表演、天文知识展览、天文观测等众多的活动给大家创造了一个了解天文知识的平台，在这里可以探索宇宙奥秘。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
沂水,118.628201,35.790284,3,132307,121,94,4,34,yazhou zhongguo shandong linyi 2001 7001 500,沿着入口走向沂水的地下，荧光湖、地下大峡谷、地下画廊，黑暗交织出美丽的色彩。,3,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
